ENSEMBL,drug_claim_name
ENSG00000204371,"#L-750667#SU-6656#THIOTEPA#CEFAMANDOLE SODIUM#PD-404182#TCMDC-124416#GNF-PF-1319#CYSTEINE METHYL-ESTER HCL#EPIGALOCATECHIN GALLATE#(S)-WILLARDIINE#ENCLOMIPHENE CITRATE#CARMINE#ETHAMSYLATE#IPA-3#4-({[2-(BENZYLOXY)PHENYL]METHYL}AMINO)PHENOL#FLUSPIRILENE#GNF-PF-5134#BRL-54443#CHELIDAMIC ACID#SJ000027778#MYRICETIN#GYKI-52466#SJ000014858#ACID BLUE 129#HINOKITIOL#ETHOPROPAZINE#AG-1288#BRONOPOL#MELPHALAN#8-OH-DPAT#TOSYL-L-LYSINE CHLOROMETHYL KETONE#GNF-PF-1654#NOR-BINALTORPHIMINE DIHYDROCHLORIDE#SKF-83959#SK&F-82958#SJ000114961#HELENALIN#DNDI1417055#CHLOROQUINE#OMEPRAZOLE MAGNESIUM#PHENELZINE SULFATE#CISPLATIN#CLIOQUINOL#GNF-PF-4097#TDR77593#SC-514#ARACHIDONOYL GLYCINE#ERGOCRISTINE#SJ000002502#HISTIDINE#DIPHOSPHOMETHYLPHOSPHONIC ACID ADENOSYL ESTER#GNF-PF-3716#LEVONORDEFRIN#GNF-PF-107#DAUNORUBICIN HYDROCHLORIDE#GALLIC ACID METHYL ESTER#GW7074#N-METHYLDOPAMINE HCL#GOSSYPOL#PIPERIDINE-2,3-DICARBOXYLIC ACID#GNF-PF-254#NSC-139257#5,8,11,14-EICOSATETRAYNOIC ACID#FLUPHENAZINE HYDROCHLORIDE#IODOQUINOL#LIPOIC ACID, ALPHA#CEFOTAXIME SODIUM#TCMDC-124328#CHAETOCIN#6-METHOXY-HARMALAN#FIDUXOSIN HYDROCHLORIDE#FOSFONET#SALICYLHYDROXAMIC ACID#GNF-PF-4837#TCMDC-124316#CV-3988#3,5-DINITROCATECHOL (OR-486)#CARBOXYMETHOXYLAMINE#CAPTAN#ARACHIDONOYL DOPAMINE#BENZOPHENONE-THIOSEMICARBAZONE#DEBRISOQUIN SULFATE#NSC-95397#GLAUCINE METHIODIDE#D-DOPA#ISOPROTERENOL#DOPAMINE#PT-103#ARUNDINE#DIHYDROXIDINE#TCMDC-123747#METHYSERGIDE MALEATE#DOCEBENONE#2,4,5,10-TETRAHYDROPYRAZOLO[3,4-A]CARBAZOLE#SULFINPYRAZONE#LUTEOLIN#CEFOTETAN#LONIDAMINE#ZM-449829#DNDI1417156#CGP-12177#AG-528#SEROTONIN#NSC-135810#SB-206553#NSC-111847#CYCLOVALONE#SILIBININ#E324#PHOSMET#GNF-PF-840#CID 4101591#ANTHRALIN#TCMDC-124317#GNF-PF-3201#PAXILLINE#DNDI1416917#TCMDC-125606#HYPOTAURINE#CYSTEINE#NSC-353263#DIAZOXIDE#GNF-PF-4674#CHELERYTHRINE#GNF-PF-4237#DEFERIPRONE#(+)-TAXIFOLIN#5-CARBOXAMIDOTRYPTAMINE MALEATE#GNF-PF-4218#N,N-HEXAMETHYLENEAMILORIDE#GNF-PF-2491#NSC-66209#SB-202190#RANITIDINE#(+)-CIS-DIOXOLANE IODIDE#GNF-PF-1401#ORPHENADRINE CITRATE#DILTIAZEM HYDROCHLORIDE#CEPHALOTHIN#NSC-402083#AURINTRICARBOXYLIC ACID#AG-34#HYPEROSIDE#CAFFEIC ACID#GANAXOLONE#INDOCATE#AG-527#DNDI1417523#CHLORPROMAZINE HYDROCHLORIDE#CYSTEAMINE#MITOXANTRONE DIHYDROCHLORIDE#ISOCONAZOLE#THIOSALICYLIC ACID#TCMDC-125544#MIZORIBINE#NISOLDIPINE#TDR78277#PHENSERINE#GR-55562#DIPYRIDAMOLE#KETANSERIN#GR-89696#THIORIDAZINE#THEOPHYLLINE#DACTINOMYCIN#MENADIONE#METHYLERGONOVINE#HARMOL#TREQUINSIN HYDROCHLORIDE#BAS-8770931#DNDI1417777#GNF-PF-3314#NSC-3323#IDARUBICIN#SPERMINE#4-DAMP#BEPRIDIL#GNF-PF-3407#CIANIDANOL#EMODIN#PHENYLBUTAZONE#BW-28C51#TCMDC-125110#GNF-PF-1969#KENPAULLONE#DIHYDRALAZINE#SB-415286#THIOTHIXENE HYDROCHLORIDE#2-PHENYLAMINO-[1,4]NAPHTHOQUINONE#HYDROQUINONE#SJ000200944#SU-4312#ISOETHARINE MESYLATE#GNF-PF-5061#BROMOCRIPTINE#MMV085203#FENOLDOPAM BROMIDE#E-64C#NSC-69187#TCMDC-124176#NIMESULIDE#BETA-LAPACHONE#CYTARABINE#QUERCETIN#FENOLDOPAM#PYRITHIONE#SJ000180366#AMSACRINE#MOLINDONE#NORDEXFENFLURAMINE#PYRAZOPHOS#CANAVANINE#H89#INDOLE-3-CARBINOL#RABEPRAZOLE#N-(4-FLUOROBENZYLCARBAMOTHIOYL)BENZAMIDE#CONGO RED#QUINACRINE DIHYDROCHLORIDE#PHYSOSTIGMINE#TYRPHOSTIN 25#(-)-EPICATECHIN#PAPAVERINE#TCMDC-123516#TCMDC-125000#CYCLIC ADENOSINE MONOPHOSPHATE#CARBIDOPA#DEXTROMEPROMAZINE#MRS-2179#S(+)-RACLOPRIDE L-TARTRATE#GR-4661#1-AMINOCYCLOPROPANE CARBOXYLIC ACID#A-77636 HCL#TOLFENAMIC ACID#SJ000236197#DOXYCYCLINE#DL-CATECHIN TRIHYDRATE#NALIDIXIC ACID#MAPROTILINE HYDROCHLORIDE#TYRPHOSTIN 51#6,7-ADTN HYDROBROMIDE#IMIDAZOLE ACETIC ACID#METHAZOLAMIDE#TCMDC-123868#H-89 CHLORIDE#LINOLENIC ACID#GNF-PF-4992#DOCONEXENT#BENFLUOREX HYDROCHLORIDE#PROFLAVINE#LINSIDOMINE#GF-109203#DIPYRIDYL#R-N-PROPYLNORAPOMORPHINE#SANGUINARIUM CHLORIDE#TCMDC-123852#TRITIOZINE#GBR-12935#XANTHINE AMINE CONGENER#VITAMIN B2#ENOXAMAST#GNF-PF-4590#PHENOTHIAZINE#GW7647#OSAJIN#THYMOL IODIDE#GNF-PF-3237#HOMIDIUM#Antithyroid Preparations#PROPRANOLOL#5,6,7,8,4'-PENTAHYDROXYFLAVONE#SKF-38393#CHLORHEXIDINE#PHENAZINE#CIS-(Z)-FLUPENTHIXOL DIHYDROCHLORIDE#MG-132#TCMDC-125495#U-0126#TCMDC-125738#NICOTINE BITARTRATE#NICLOSAMIDE#CEFOTIAM HYDROCHLORIDE#SULINDAC SULFOXIDE#THIRAM#BRILLIANT GREEN OXALATE#FLUNARIZINE#FENCLONINE#2-(ALPHA-NAPHTHOYL)ETHYLTRIMETHYLAMMONIUM IODIDE#3,4-DICHLOROISOCOUMARIN#SURAMIN HEXASODIUM#2-HYDROXYESTRADIOL#CEFACLOR#NSC-8186#PYRONIN Y#AMSACRINE HYDROCHLORIDE#SOBUZOXANE#CAPSAZEPINE#4-AMINOBENZAMIDINE DIHYDROCHLORIDE#IDAZOXAN HYDROCHLORIDE#SHIKONIN#3,4-DIHYDROXYPHENYLACETIC ACID#CAMPTOTHECIN#CAPENSIN#BUFEXAMAC#COCLAURINE#SULINDAC#DIHYDREXIDINE HYDROCHLORIDE#GALLIC ACID#SJ000290256#1,2-NAPHTHOQUINONE#OXYTETRACYCLINE#NOMIFENSINE#CYCLOSERINE#TCMDC-123598#(S)-5-IODOWILLARDIINE#CEPHARANTHINE#SB-269970#ZAPA#WIN-552122#CEPHALEXIN#PHENELZINE#NOREPINEPHRINE#SPERMIDINE#SJ000069305#METHYLMALONIC ACID#BENSERAZIDE#GNF-PF-4945#LEVISOPRENALINE#AG-538#DYCLONINE#AGROCLAVINE#BETAXOLOL HYDROCHLORIDE#ALTENUSIN#3,5 DIBROMOTYROSINE#PT-101#SJ000111875#SJ000047240#(S)-MAP4 HCL#ICRF-193#GNF-PF-4832#6-HYDROXYMELATONIN#1-(4-HYDROXYPHENYL)MALEIMIDE#GNF-PF-2374#OXOTREMORINE METHIODIDE#GNF-PF-4864#DNDI1417601#N-METHYL-D-ASPARTIC ACID (NMDA)#PYROGALLOL#CLORINDIONE#CGS-15943#2',3,4-TRIHYDROXYCHALCONE#CHOLECALCIFEROL#THIETHYLPERAZINE MALATE#INDIRUBIN-3-MONOXIME#GNF-PF-3641#MERCURIC CHLORIDE#BENZYL NICOTINATE#NAFTOPIDIL#TOLAZAMIDE#NSC-71033#PAROXETINE#PYRROLIDINE DITHIOCARBAMATE#NSC-108783#RALOXIFENE HYDROCHLORIDE#AMILORIDE#CYSTEAMINE HYDROCHLORIDE#LAVENDUSTIN C#PUTRESCINE DIHYDROCHLORIDE#FLUTAMIDE#METHYLDOPA (RACEMIC)#ISOETHARINE#HISTAMINE#GNF-PF-1919#NSC-601359#NSC-11437#TREQUINSIN#U-73122#R(-)-PROPYLNORAPOMORPHINE HCL#PROROXAN HYDROCHLORIDE#DNDI1417309#HYPERICIN#AG-555#FENAMIC ACID#HERACLENOL#THIORIDAZINE HYDROCHLORIDE#INDIGOTINDISULFONATE#Z-PRO-PROLINAL#N-ETHYLMALEIMIDE#ETHACRYNIC ACID#OXYPHENBUTAZONE#TCMDC-124536#DIMERCAPROL#WIN-62577#DICYCLOMINE#BAS-8770949#METAPHIT METHANESULFONATE#GNF-PF-574#RO-137410#PHENANTHROLINE#INDIGO#LOMEFLOXACIN#HOE-33342#CYSTAMINE#BAS03450373#(D)-SERINE#GNF-PF-4665#NSC-93817#DAPH#PALMITOYL-CARNITINE#DEPHOSTATIN#BUTHIONINE SULFOXIMINE#TCMDC-125298#DIOTYROSINE#TELENZEPINE#ACETYLSEROTONIN#CGS-12066A MALEATE#PROROXAN#A-23187#SJ000071821#NARINGIN#DNDI1417072#ERGOCRYPTINE#4-BENZYLOXYANILINE#N-(3-METHOXYPHENYL)ANTHRANILIC ACID#5-HYDROXYINDOLACETIC ACID#2-MERCAPTOBENZOTHIAZOLE#PROMETHAZINE HYDROCHLORIDE#PROCHLORPERAZINE#THIOGUANINE#EPHEDRINE SULFATE#LOVASTATIN#CITALOPRAM#HARPAGOSIDE#GNF-PF-1399#NSC-60340#AG-537#GNF-PF-4300#BAY-11-7085#ZIPRASIDONE#SALSOLINOL HYDROBROMIDE#3,4-METHYLENEDIOXYB-NITROSTYRENE#GNF-PF-1678#PORFIROMYCIN#4-PHENYLAMINO-[1,2]NAPHTHOQUINONE#MIANSERIN HYDROCHLORIDE#ARACHIDONIC ACID#GNF-PF-2776#SYMCLOSENE#CORYNANTHEINE#ERGOCORNINE#4,4'-DITHIODIPYRIDINE#RAZOXANE#SJ000044511#OXITRIPTAN#DITHIAZANINE IODIDE#4-HYDROXYBENZALDEHYDE PHENYLHYDRAZONE#AG-126#ALFUZOSIN#SQ-789#GNF-PF-5052#QUISQUALATE#L-CYSTEINESULPHINIC ACID#GALLAMINE TRIETHIODIDE#ACETAMIDE#CLINAFLOXACIN#2-HYDROXYPHENAZINE 5,10-DIOXIDE#SJ000040829#CHELERYTHRINE CHLORIDE#SKF-83565 HYDROBROMIDE#LYCOPENE#PROTOAPIGENONE#SJ000040549#DOXYLAMINE#QUINOLINIC ACID#LISINOPRIL HYDRATE#SJ000040837#0-HEXYL-1,3-DIAMINE-PLATINUM 2,2-DICHLORIDE#TRETINOIN#BROMOCRIPTINE MESYLATE#MEDRONIC ACID#GR-127935#YOHIMBINE#PIRENZEPINE HYDROCHLORIDE#SJ000147784#DAPHNETIN#GYKI-52895#XCT790#TYRPHOSTIN AG 879#PYRROLIDINE DITHIOCARBAMIC ACID, AMMONIUM SALT#CYCLOPHOSPHAMIDE HYDRATE#MUSCARINE#GNF-PF-1631#GNF-PF-3125#EBSELEN#NIALAMIDE#CALMIDAZOLIUM CHLORIDE#RHEIN#SE-METHYLSELENOCYSTEINE#TROLOX#NORDIHYDROGUAIARETIC ACID#DOXORUBICIN HYDROCHLORIDE#CARMINOMYCIN#ISOPRENALINE#DNDI1317721#ARBIDOL#ESTRADIOL#GNF-PF-1731#FENRETINIDE#SERTACONAZOLE NITRATE#SKF-89626#AMANTADINE HYDROCHLORIDE#TINORIDINE#SJ000024939#LAVENDUSTIN A#SJ000296655#CLOSANTEL#ICILLIN#RISEDRONIC ACID#PD-169316#CYCLOBENZAPRINE HYDROCHLORIDE#CARBONYL CYANIDE P-TRIFLUOROMETHOXYPHENYL HYDRAZONE#NCG-C00094408-01#CITICOLINE SODIUM#DEMECLOCYCLINE HYDROCHLORIDE#TCMDC-125810#SJ000029259#NALOXONE BENZOYLHYDRAZONE#PROSTAGLANDIN A2#TRANSTORINE#(-)-U-50488#IODOACETAMIDE#2-CHLORO-ADENOSINETRIPHOSPHATE#GNF-PF-2755#METIZOLINE#METITEPINE#ACTINONIN#4-IMIDAZOLEACRYLIC ACID#GNF-PF-5478#ENROFLOXACIN#DEOXIEPINEPHRINE#CEFOTAXIME#TCMDC-125319#FLUPIRTINE#SULFAPYRIDINE#NSC-353720#RUFLOXACIN#GNF-PF-5510#N-(BENZYLCARBAMOTHIOYL)BENZAMIDE#TCMDC-124857#UNC0224#AG-494#BUFLOMEDIL#FOMEPIZOLE#SJ000201788#TANNIC ACID#PAROXETINE HYDROCHLORIDE#DIPYRITHIONE#METRAZOLINE OXALATE#GNF-PF-3352#DIACEREIN#BENANSERIN HYDROCHLORIDE#TDR78026#LEVODOPA#QUINACRINE#SE-(METHYL)SELENOCYSTEINE HCL#CGP-53353#DNDI1417614#GW3965#NALOXONE METHIODIDE#IPRONIAZID PHOSPHATE#CARBETAPENTANE#THIOGUANOSINE#SURAMIN#TAMOXIFEN#CEPHAPIRIN SODIUM#NIFEDIPINE#BIS(DIMETHYLAMINETHIOCARBONYL)MONOSULFIDE#SCARLET RED#TCMDC-124066#TCMDC-123730#GNF-PF-2950#DIETHYLCARBAMAZINE CITRATE#GNF-PF-1307#PYRAZINOIC ACID#GUANFACINE#BRIMONIDINE#MESORIDAZINE#2'-HYDROXYCHALCONE#METHIMAZOLE#GNF-PF-4576#D,L-ARMEPAVINE#DANTHRON#FLUMEQUINE#SIB-1757#CLOFAZIMINE#SANGUINARIUM#OXYMETHOLONE#TCMDC-123579#TYRPHOSTIN AG-835#CLOMETHIAZOLE#1,5-ISOQUINOLINEDIOL#BTCP#SJ000114950#PROPYLENE GLYCOL MONOSTEARATE#TCMDC-125734#NSC-19803#GNF-PF-4746#CID 2093195#TCMDC-124585#GNF-PF-2954#DNDI1417809#(R,S)-AMPA#NSC-16736#LANSOPRAZOLE#CHRYSENE-1,4-DIONE#CGS-12066B#DNDI1417941#SPICLOMAZINE#DSM-97#ZM-336372#METHYSERGIDE#NSC-67436#TRIFLUOPERAZINE#GNF-PF-989#HARMINE HYDROCHLORIDE#METHOCTRAMINE#PHENAZINE-1-CARBOXYLIC ACID#CEFAZOLIN#GNF-PF-633#ERGOCALCIFEROL#GNF-PF-3876#OLPRINONE#WORTMANNIN#S-NITROSOGLUTATHIONE#MESALAMINE#MRS-1845#DYCLONINE HYDROCHLORIDE#2-MERCAPTONICOTINIC ACID#CYCLOPHOSPHAMIDE#CIS-4-AMINOCROTONIC ACID#GNF-PF-3702#P-PHENYLENEDIAMINE#DISULFIRAM#DAUNORUBICIN#MMV000704#NSC-19063#GLUTAMIC ACID HYDROCHLORIDE#ZAPRINAST#SJ000031505#GNF-PF-67#SEMAXANIB#DSM-106#APOMORPHINE HYDROCHLORIDE HEMIHYDRATE#PT-102#1-BENZYLMALEIMIDE#HYDRALAZINE#AP-7#ELLAGIC ACID#DEXBROMPHENIRAMINE#BUSPIRONE#TCMDC-124518#SKF-75670 HYDROBROMIDE#DNDI1417181#GNF-PF-3925#2-METHOXYESTRADIOL#SJ000029700#SJ000133784#RESVERATROL#IMETIT#SALUBRINAL#TCMDC-123762#APOMORPHINE#METHYLDOPA#AZEPEXOLE#CYCLOPIAZONIC ACID#SALMETEROL XINAFOATE#PYRITHIONE ZINC#GNF-PF-4384#APAZONE#PROMAZINE HYDROCHLORIDE#L-GLUTAMATE#CROCIN#GNF-PF-134#SR-2640#NSC-60339#RESCINNAMINE#DNDI1417827#BISINDOLYLMALEIMIDE IX#GNF-PF-5114#SJ000012773#ZM-39923 HCL#DOCOSATETRA-7Z,10Z,13Z,16Z-ENOYL ETHANOLAMIDE#GNF-PF-1549#OMEPRAZOLE#CY-208243#SJ000007704#INAMRINONE#NSC-9037#GUANIDINONALTRINDOLE#GNF-PF-1644#NICARDIPINE#GAMMA-AMINOBUTYRIC ACID#CARNOSIC ACID#NORFLOXACIN#PERAZINE#DIMETHYLPHENYLPIPERAZINIUM IODIDE#HEMICHOLINIUM-3#4-METHYL-[1,10]PHENANTHROLINE#GNF-PF-4102#CHLOROGENIC ACID#SARCOLYSIN#DNDI1417905#GNF-PF-2356#SEROTONIN HYDROCHLORIDE#IMETIT DIHYDROBROMIDE#U-74389G MALEATE#DOPAMINE HYDROCHLORIDE#METERGOLINE#L-MIMOSINE#APOCIDEINE#HISPIDIN#SJ000119988#5-BENZYLOXYTRYPTAMINE#BISMUTH SUBSALICYLATE#SJ000294102#ELLIPTECINE#TRYPTOPHAN#TCMDC-125840#2-PICOLINIC ACID#IMIPRAMINE#GNF-PF-3996#BAY-11-7082#GNF-PF-4459#N-2-NAPHTHYLIMIDODICARBONIMIDIC DIAMIDE#DIMETHYLPHENYLPIPERAZINIUM#LOMOFUNGIN#TRICHOSTATIN#BENZO[D]ISOTHIAZOL-3-ONE#TCMDC-123532#MIFEPRISTONE#TCMDC-139459#GNF-PF-3350#NSC-228155#ETAZOLATE#PICEATANNOL#GNF-PF-2844#N-METHYLHISTAMINE#METHOTREXATE#(4-CHLOROPHENYL)(MORPHOLINO)METHANETHIONE#IODOFORM#NOLATREXED#E319#AMARANTH#PIRETANIDE#FUSARIC ACID#NSC-405662#FLUPHENAZINE#(+/-)-VANILLYLMANDELIC ACID#NORBINALTORPHIMINE#TRIPROLIDINE#3-MORPHOLINOSYDNONIMINE HCL#N-BENZOYLANTHRANILIC ACID#LY-367265#QUINELORANE#CYSTAMINE DIHYDROCHLORIDE#SYROSINGOPINE#TCMDC-125587#CAPTOPRIL#STREPTOMYCIN#BI-87E7#PURPUROGALLIN#NCG-C00094421-01#BETAINE HYDROCHLORIDE#GNF-PF-4853#THIOINOSINE#TCMDC-123916#GNF-PF-4803#NALOXONE HYDROCHLORIDE#ADEFOVIR DIPIVOXIL#GNF-PF-2059#PIRENZEPINE#IODOPHTHALEIN#TAMOXIFEN CITRATE#DEQUALINIUM CHLORIDE#MORIN#DAMNACANTHAL#AZETIDINE-2,4-DICARBOXYLIC ACID#GNF-PF-4464#ISOQUERCETIN#CAFFEIC ACID PHENETHYL ESTER#CATECHOL#GNF-PF-4516#SJ000113972#ZINC 03369470#TCMDC-125066#BOPINDOLOL#TALIPEXOLE#ENOXIMONE#CGP-71683A#TCMDC-124064#NSC-317605#SULFADIAZINE, SILVER#2-MERCAPTOBENZIMIDAZOLE#GUAIAZULENE#KETOCONAZOLE#CHLOROXINE#DECYLUBIQUINONE#MITOXANTRONE#GNF-PF-3445#GNF-PF-2357#TCMDC-125149#TANSHINONE IIA#URAPIDIL#1-AMINOCYCLOHEXANECARBOXYLIC ACID#IBUFENAC#THIOPROPERAZINE MESYLATE#4-CHLOROMERCURIBENZOIC ACID#TYRPHOSTIN A9#SJ000240587#TCMDC-125435#TCMDC-125602#ZINC 02849675#MMV396678#NSC-92207#SJ000160630#TCMDC-124240#METHYL 3-(2,5-DIHYDROXYPHENYL)ACRYLATE#NIMUSTINE#DNDI1417111#TELMISARTAN#TCMDC-125140#BENSERAZIDE HYDROCHLORIDE#S-(P-AZIDOPHENACYL)GLUTATHIONE#ALITRETINOIN#VINPOCETINE#TALIPEXOLE HYDROCHLORIDE#CHLOROETHYLCLONIDINE#GABACULINE HYDROCHLORIDE#DNDI1417447#PHENINDIONE#GNF-PF-2905#TCMDC-124544#CEPHALOTHIN SODIUM#GALLAMINE#TRIMETREXATE#EPINEPHRINE BITARTRATE#RESERPINE#GNF-PF-4798#ROTTLERIN#AG-490#PROMETHAZINE#DIAMIDE#AG-808#NICARDIPINE HYDROCHLORIDE#SJ000113107#PALIPERIDONE#FLUPIRTINE MALEATE#EFLORNITHINE#PROCHLORPERAZINE EDISYLATE#N-(4-CARBOXYMETHENE)PHENYLPYRROLE#ERBSTATIN#HYDROXYZINE PAMOATE#SJ000112483#TCMDC-125813#QUINPIROLE#TYRPHOSTIN 23#NSC-105827#VANITIOLIDE#5-METHOXY DMT OXALATE"
ENSG00000204385,#ASG-5ME#ASG-5ME
ENSG00000204388,#CD24FC
ENSG00000204389,#Enkastim-ev#AG-707#CD24FC#carbamazepine#AIMPILA#Minnelide 001#Minnelide#H-103#AG-858#AEG-33773
ENSG00000204390,#carbamazepine
ENSG00000204397,#ribavirin#peginterferon alfa-2b
ENSG00000204403,#EMRICASAN
ENSG00000204410,#carboplatin#gemcitabine
ENSG00000204463,#carbamazepine
ENSG00000204469,#carbamazepine#gemcitabine#carboplatin
ENSG00000204482,#abacavir
ENSG00000204498,#IFN
ENSG00000204516,#ribavirin#peginterferon alfa-2b#peginterferon alfa-2a
ENSG00000204520,#HSP70#Tumor necrosis factor alpha (TNF-alpha) inhibitors
ENSG00000204525,#sulfamethoxazole / trimethoprim#ribavirin#ticlopidine#nevirapine#lamotrigine#methotrexate#THERAPEUTIC TUMOR INFILTRATING LYMPHOCYTES#Tumor necrosis factor alpha (TNF-alpha) inhibitors#ustekinumab#valproic acid#flucloxacillin#carboplatin#Rubella vaccines#infliximab#gemcitabine#peginterferon alfa-2b#phenytoin#methazolamide#amoxicillin
ENSG00000204528,#carbamazepine#allopurinol#phenytoin
ENSG00000204531,#carbamazepine#ETHANOL#phenytoin#allopurinol
ENSG00000204536,#nevirapine
ENSG00000204539,#carboplatin#gemcitabine
ENSG00000204540,#etanercept#carbamazepine#allopurinol#gemcitabine#carboplatin#phenytoin
ENSG00000204542,#gemcitabine#carboplatin
ENSG00000204580,"#IMATINIB#US9567304, Compound F-54#US9695118, 4#BDBM50080408#VAPBGCRAUJRZPO-UHFFFAOYSA-N#IMATINIB#NG7#US9156852, 83#US9567304, Compound N-9#US9695118, 8"
ENSG00000204592,#adalimumab#methotrexate#certolizumab pegol#etanercept#glucocorticoids#infliximab
ENSG00000204623,#carbamazepine
ENSG00000204632,#hmg coa reductase inhibitors
ENSG00000204671,#KPL-716
ENSG00000204673,#AZD8055#OSI-027#MLN0128#GEDATOLISIB
ENSG00000204681,#POTASSIUM OXYBATE#ARBACLOFEN#BACLOFEN#SODIUM OXYBATE#SGS-742#R-BACLOFEN#VIGABATRIN#MAGNESIUM OXYBATE#BACLOFEN#BACLOFEN#PROGABIDE#PROGABIDE#CALCIUM OXYBATE#LESOGABERAN#ARBACLOFEN#BACLOFEN#LESOGABERAN#GAMMA HYDROXYBUTYRIC ACID#ARBACLOFEN PLACARBIL#ANTIDEPRESSANT
